AMG,Affiliated Managers Group Inc.,Finance,Investment Managers
AMGN,Amgen Inc.,Health Care,Major Pharmaceuticals
AMH,American Homes 4 Rent of Beneficial Interest,Consumer Services,Real Estate Investment Trusts
AMH^F,American Homes 4 Rent 5.875% Series F Cumulative Redeemable Perpetual Preferred Shares,,
AMH^G,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest,,
AMH^H,American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest,,
AMHC,Amplitude Healthcare Acquisition Corporation,,
AMHCU,Amplitude Healthcare Acquisition Corporation Unit,,
AMHCW,Amplitude Healthcare Acquisition Corporation Warrants,Finance,Business Services
AMK,AssetMark Financial Holdings Inc.,Finance,Investment Managers
AMKR,Amkor Technology Inc.,Technology,Semiconductors
AMN,AMN Healthcare Services Inc AMN Healthcare Services Inc,Health Care,Assisted Living Services
AMNB,American National Bankshares Inc.,Finance,Major Banks
AMOT,Allied Motion Technologies Inc.,Capital Goods,Electrical Products
AMOV,America Movil S.A.B. de C.V. American,Public Utilities,Telecommunications Equipment
AMP,Ameriprise Financial Inc.,Finance,Investment Managers
AMPE,Ampio Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
AMPG,Amplitech Group Inc.,Capital Goods,Industrial Machinery/Components
AMPGW,Amplitech Group Inc. Warrants,Capital Goods,Telecommunications Equipment
AMPH,Amphastar Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
AMPI,Advanced Merger Partners Inc.,,
AMPY,Amplify Energy Corp.,Energy,Oil & Gas Production
AMR,Alpha Metallurgical Resources Inc.,Energy,Coal Mining
AMRB,American River Bankshares,Finance,Major Banks
AMRC,Ameresco Inc.,Basic Industries,Water Supply
AMRK,A-Mark Precious Metals Inc.,Finance,Investment Bankers/Brokers/Service
AMRN,Amarin Corporation plc,Health Care,Major Pharmaceuticals
AMRS,Amyris Inc.,Basic Industries,Industrial Specialties
AMRX,Amneal Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
AMS,American Shared Hospital Services,Health Care,Medical Specialities
AMSC,American Superconductor Corporation,Capital Goods,Office Equipment/Supplies/Services
AMSF,AMERISAFE Inc.,Finance,Accident &Health Insurance
AMST,Amesite Inc.,Technology,Computer Software: Prepackaged Software
AMSWA,American Software Inc.,Technology,Computer Software: Prepackaged Software
AMT,American Tower Corporation (REIT),Consumer Services,Real Estate Investment Trusts
AMTB,Amerant Bancorp Inc.,Finance,Major Banks
AMTBB,Amerant Bancorp Inc. Class B,Finance,Major Banks
AMTI,Applied Molecular Transport Inc.,Consumer Durables,Specialty Chemicals
AMTX,Aemetis Inc.,Energy,Oilfield Services/Equipment
AMWD,American Woodmark Corporation,Consumer Durables,Building Products
AMWL,American Well Corporation,Technology,Retail: Computer Software & Peripheral Equipment
AMX,America Movil S.A.B. de C.V. American Depository Receipt Series L,Public Utilities,Telecommunications Equipment
AMYT,Amryt Pharma plc American,Health Care,Major Pharmaceuticals
AMZN,Amazon.com Inc.,Consumer Services,Catalog/Specialty Distribution
AN,AutoNation Inc.,Consumer Services,Other Specialty Stores
ANAB,AnaptysBio Inc.,Health Care,Major Pharmaceuticals
ANAC,Arctos NorthStar Acquisition Corp.,Finance,Business Services
ANAT,American National Group Inc.,Finance,Life Insurance
ANDA,Andina Acquisition Corp. III,Finance,Business Services
ANDAR,Andina Acquisition Corp. III Right,Consumer Non-Durables,Packaged Foods
ANDAW,Andina Acquisition Corp. III Warrant,,
ANDE,Andersons Inc. (The),Consumer Non-Durables,Tobacco
ANEB,Anebulo Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
ANET,Arista Networks Inc.,Technology,Computer peripheral equipment
ANF,Abercrombie & Fitch Company,Consumer Services,Clothing/Shoe/Accessory Stores
ANGI,Angi Inc.,Technology,EDP Services
ANGN,Angion Biomedica Corp.,Health Care,Major Pharmaceuticals
ANGO,AngioDynamics Inc.,Health Care,Medical/Dental Instruments
ANIK,Anika Therapeutics Inc.,Health Care,Medical/Dental Instruments
ANIP,ANI Pharmaceuticals Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ANIX,Anixa Biosciences Inc.,Health Care,Medical Specialities
ANNX,Annexon Inc.,Health Care,Major Pharmaceuticals
ANPC,AnPac Bio-Medical Science Co. Ltd. American,Health Care,Medical Specialities
ANSS,ANSYS Inc.,Technology,Computer Software: Prepackaged Software
ANTE,AirNet Technology Inc. American,Technology,Advertising
ANTM,Anthem Inc.,Health Care,Medical Specialities
ANVS,Annovis Bio Inc.,Health Care,Major Pharmaceuticals
ANY,Sphere 3D Corp.,Technology,EDP Services
ANZU,Anzu Special Acquisition Corp I,,
ANZUU,Anzu Special Acquisition Corp I Units,Finance,Business Services
ANZUW,Anzu Special Acquisition Corp I Warrant,,
AOD,Aberdeen Total Dynamic Dividend Fund,Finance,Investment Managers
AOMR,Angel Oak Mortgage Inc.,,
AON,Aon plc (Ireland),Finance,Specialty Insurers
AONE,one,Finance,Business Services
AOS,A.O. Smith Corporation,Capital Goods,Industrial Machinery/Components
AOSL,Alpha and Omega Semiconductor Limited,Technology,Semiconductors
AOUT,American Outdoor Brands Inc. ,,
AP,Ampco-Pittsburgh Corporation,Capital Goods,Metal Fabrications
APA,APA Corporation,Energy,Oil & Gas Production
APAM,Artisan Partners Asset Management Inc.,Finance,Investment Managers
APD,Air Products and Chemicals Inc.,Basic Industries,Major Chemicals
APDN,Applied DNA Sciences Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
APEI,American Public Education Inc.,Miscellaneous,Other Consumer Services
APEN,Apollo Endosurgery Inc.,Health Care,Industrial Specialties
APG,APi Group Corporation,Basic Industries,Engineering & Construction
APGB,Apollo Strategic Growth Capital II,Finance,Business Services
APH,Amphenol Corporation,Capital Goods,Electrical Products
API,Agora Inc. American,Technology,Computer Software: Prepackaged Software
APLE,Apple Hospitality REIT Inc.,Consumer Services,Real Estate Investment Trusts
APLS,Apellis Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
APLT,Applied Therapeutics Inc.,Health Care,Major Pharmaceuticals
APM,Aptorum Group Limited,Health Care,Major Pharmaceuticals
APO,Apollo Global Management Inc.,Finance,Investment Managers
APO^A,Apollo Global Management Inc. 6.375% Series A Preferred Shares,,
APO^B,Apollo Global Management Inc 6.375% Series B Preferred Shares,,
APOG,Apogee Enterprises Inc.,Capital Goods,Auto Parts:O.E.M.
APOP,Cellect Biotechnology Ltd. American,Health Care,Medical/Dental Instruments
APOPW,Cellect Biotechnology Ltd. Warrants to Purchase ADRs,Health Care,Medical/Dental Instruments
APP,Applovin Corporation,Technology,Computer Software: Programming Data Processing
APPF,AppFolio Inc.,Technology,Computer Software: Prepackaged Software
APPH,AppHarvest Inc.,Finance,Business Services
APPHW,AppHarvest Inc. Warrants,Finance,Business Services
APPN,Appian Corporation,Technology,EDP Services
APPS,Digital Turbine Inc.,Technology,Computer Software: Prepackaged Software
APR,Apria Inc.,Health Care,Medical/Dental Instruments
APRE,Aprea Therapeutics Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
APRN,Blue Apron Holdings Inc.,Consumer Services,Catalog/Specialty Distribution
APSG,Apollo Strategic Growth Capital,Finance,Business Services
APT,Alpha Pro Tech Ltd.,,
APTO,Aptose Biosciences Inc.,,
APTS,Preferred Apartment Communities Inc.,Consumer Services,Real Estate Investment Trusts
APTV,Aptiv PLC,Capital Goods,Auto Parts:O.E.M.
APTV^A,Aptiv PLC 5.50% Series A Mandatory Convertible Preferred Shares,,
APTX,Aptinyx Inc.,Health Care,Major Pharmaceuticals
APVO,Aptevo Therapeutics Inc.,Health Care,Major Pharmaceuticals
APWC,Asia Pacific Wire & Cable Corporation Ltd. (Bermuda),Basic Industries,Telecommunications Equipment
APYX,Apyx Medical Corporation,Health Care,Medical/Dental Instruments
AQB,AquaBounty Technologies Inc.,,
AQMS,Aqua Metals Inc.,Basic Industries,Metal Fabrications
AQN,Algonquin Power & Utilities Corp.,Public Utilities,Electric Utilities: Central
AQNA,Algonquin Power & Utilities Corp. 6.875% Fixed-to-Floating Rate Subordinated Notes Series 2018-A due October 17 2078,Public Utilities,Electric Utilities: Central
AQNB,Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1 2079,Public Utilities,Electric Utilities: Central
AQNU,Algonquin Power & Utilities Corp. Corporate Units,Public Utilities,Electric Utilities: Central
AQST,Aquestive Therapeutics Inc.,Health Care,Major Pharmaceuticals
AQUA,Evoqua Water Technologies Corp.,Capital Goods,Office Equipment/Supplies/Services
AR,Antero Resources Corporation,Energy,Oil & Gas Production
ARAV,Aravive Inc.,Health Care,Major Pharmaceuticals
ARAY,Accuray Incorporated,Health Care,Medical/Dental Instruments
ARBG,Aequi Acquisition Corp.,,
ARBGU,Aequi Acquisition Corp. Unit,,
ARBGW,Aequi Acquisition Corp. warrants,Finance,Business Services
ARC,ARC Document Solutions Inc.,Miscellaneous,Business Services
ARCB,ArcBest Corporation,Transportation,Trucking Freight/Courier Services
ARCC,Ares Capital Corporation,Finance,Finance Companies
ARCE,Arco Platform Limited,Miscellaneous,Service to the Health Industry
ARCH,Arch Resources Inc.,Energy,Coal Mining
ARCO,Arcos Dorados Holdings Inc. Shares,Consumer Services,Restaurants
ARCT,Arcturus Therapeutics Holdings Inc.,Health Care,Major Pharmaceuticals
ARD,Ardagh Group S.A.,Consumer Durables,Containers/Packaging
ARDC,Ares Dynamic Credit Allocation Fund Inc.,Finance,Investment Managers
ARDS,Aridis Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
ARDX,Ardelyx Inc.,Health Care,Major Pharmaceuticals
ARE,Alexandria Real Estate Equities Inc.,Consumer Services,Real Estate Investment Trusts
AREC,American Resources Corporation,,
ARES,Ares Management Corporation,Finance,Investment Managers
ARGD,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042,Finance,Specialty Insurers
ARGO,Argo Group International Holdings Ltd.,Finance,Specialty Insurers
ARGO^A,Argo Group International Holdings Ltd. Each Representing a 1/1000th Interest in a 7.00% Resettable Fixed Rate Preference Share Series A,,
ARGX,argenx SE American,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ARI,Apollo Commercial Real Estate Finance Inc,Consumer Services,Real Estate Investment Trusts
ARKO,ARKO Corp.,Consumer Non-Durables,Food Chains
ARKOW,ARKO Corp. Warrant,Consumer Services,Food Chains
ARKR,Ark Restaurants Corp.,Consumer Services,Restaurants
ARL,American Realty Investors Inc.,Consumer Services,Building operators
ARLO,Arlo Technologies Inc.,Miscellaneous,Diversified Manufacture
ARLP,Alliance Resource Partners L.P. Common Units representing Limited Partners Interests,Energy,Coal Mining
ARMK,Aramark,Consumer Services,Restaurants
ARMP,Armata Pharmaceuticals Inc.,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ARNA,Arena Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
ARNC,Arconic Corporation ,Technology,Industrial Machinery/Components
AROC,Archrock Inc.,Energy,Oil & Gas Production
AROW,Arrow Financial Corporation,Finance,Major Banks
ARPO,Aerpio Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
ARQT,Arcutis Biotherapeutics Inc.,Health Care,Major Pharmaceuticals
ARR,ARMOUR Residential REIT Inc.,Consumer Services,Real Estate Investment Trusts
ARR^C,ARMOUR Residential REIT Inc. 7% Series C Cumulative Redeemable Preferred Stock (liquidation preference $25.00 per share),,
ARRW,Arrowroot Acquisition Corp.,Finance,Business Services
ARRWU,Arrowroot Acquisition Corp. Unit,Finance,Business Services
ARRWW,Arrowroot Acquisition Corp. Warrant,Finance,Business Services
ARRY,Array Technologies Inc.,Technology,Semiconductors
ARTAU,Artisan Acquisition Corp. Units,,
ARTL,Artelo Biosciences Inc.,Health Care,Major Pharmaceuticals
ARTLW,Artelo Biosciences Inc. Warrant,Health Care,Major Pharmaceuticals
ARTNA,Artesian Resources Corporation,Public Utilities,Water Supply
ARTW,Art's-Way Manufacturing Co. Inc.,Capital Goods,Industrial Machinery/Components
ARVL,Arrival,Capital Goods,Auto Manufacturing
ARVLW,Arrival Warrant,Capital Goods,Auto Manufacturing
ARVN,Arvinas Inc.,Health Care,Major Pharmaceuticals
ARW,Arrow Electronics Inc.,Technology,Electronic Components
ARWR,Arrowhead Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals
ARYD,ARYA Sciences Acquisition Corp IV Odinary Shares,Finance,Business Services
ARYE,ARYA Sciences Acquisition Corp V,,
ASA,ASA  Gold and Precious Metals Limited,Basic Industries,Precious Metals
ASAI,Sendas Distribuidora S.A. ADS,Consumer Services,Food Chains
ASAN,Asana Inc.,Technology,Retail: Computer Software & Peripheral Equipment
ASAQ,Atlantic Street Acquisition Corp,,
ASAX,Astrea Acquisition Corp.,,
ASAXU,Astrea Acquisition Corp. Unit,,
ASAXW,Astrea Acquisition Corp. Warrant,Finance,Business Services
ASB,Associated Banc-Corp,Finance,Major Banks
ASB^D,Associated Banc-Corp each representing a 1/40th interest in a share of Associated Banc-Corp 5.375% Non-Cumulative Perpetual Preferred Stock Series D,,
ASB^E,Associated Banc-Corp each representing a 1/40th interest in a share of 5.875% Non-Cumulative Perpetual Preferred Stock Series E,,
ASB^F,Associated Banc-Corp each representing a 1/40th interest in a share of Associated Banc-Corp 5.625% Non-Cumulative Perpetual Preferred Stock Series F,,
ASC,Ardmore Shipping Corporation,Transportation,Marine Transportation
ASG,Liberty All-Star Growth Fund Inc.,Finance,Investment Managers
ASGI,Aberdeen Standard Global Infrastructure Income Fund of Beneficial Interest,Finance,Investment Managers
ASGN,ASGN Incorporated,Technology,Professional Services
ASH,Ashland Global Holdings Inc.,Basic Industries,Specialty Chemicals
ASIX,AdvanSix Inc. ,Basic Industries,Major Chemicals
ASLE,AerSale Corporation,Transportation,Aerospace
ASLEW,AerSale Corporation Warrants,Transportation,Aerospace
ASLN,ASLAN Pharmaceuticals Limited American,Health Care,Major Pharmaceuticals
ASM,Avino Silver & Gold Mines Ltd. (Canada),,
ASMB,Assembly Biosciences Inc.,Health Care,Major Pharmaceuticals
ASML,ASML Holding N.V. New York Registry Shares,Technology,Industrial Machinery/Components
ASND,Ascendis Pharma A/S American,Health Care,Major Pharmaceuticals
ASO,Academy Sports and Outdoors Inc.,Consumer Non-Durables,Recreational Products/Toys
ASPC,Alpha Capital Acquisition Company One,Finance,Business Services
ASPCU,Alpha Capital Acquisition Company Unit,Finance,Business Services
ASPCW,Alpha Capital Acquisition Company Warrant,Finance,Business Services
ASPL,Aspirational Consumer Lifestyle Corp.,Transportation,Transportation Services
ASPN,Aspen Aerogels Inc.,Capital Goods,Wholesale Distributors
ASPS,Altisource Portfolio Solutions S.A.,Finance,Finance: Consumer Services
ASPU,Aspen Group Inc.,Miscellaneous,Other Consumer Services
ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,Transportation,Aerospace
ASRT,Assertio Holdings Inc.,Health Care,Major Pharmaceuticals
ASRV,AmeriServ Financial Inc.,Finance,Major Banks
ASRVP,AmeriServ Financial Inc. AmeriServ Financial Trust I - 8.45% Beneficial Unsecured Securities Series A,Finance,Finance Companies
ASTC,Astrotech Corporation (DE),Capital Goods,Aerospace
ASTE,Astec Industries Inc.,Capital Goods,Construction/Ag Equipment/Trucks
ASTR,Astra Space Inc. ,,
ASTRW,Astra Space Inc. Warrant,,
ASTS,AST SpaceMobile Inc.,Consumer Services,Telecommunications Equipment
ASTSW,AST SpaceMobile Inc. Warrant,Consumer Services,Telecommunications Equipment
ASUR,Asure Software Inc,Technology,EDP Services
ASX,ASE Technology Holding Co. Ltd. American (each representing Two) ,Technology,Semiconductors
ASXC,Asensus Surgical Inc.,Health Care,Medical/Dental Instruments
ASYS,Amtech Systems Inc.,Technology,Semiconductors
ASZ,Austerlitz Acquisition Corporation II,,
ATA,Americas Technology Acquisition Corp.,Finance,Business Services
ATAI,ATAI Life Sciences N.V.,,
ATAX,America First Multifamily Investors L.P. Beneficial Unit Certificates (BUCs) representing Limited Partnership Interests,Finance,Finance: Consumer Services
ATC,Atotech Limited,Basic Industries,Major Chemicals
ATCO,Atlas Corp.,Transportation,Marine Transportation
ATCO^D,Atlas Corp. 7.95% Series D,,
ATCO^H,Atlas Corp. 7.875% Series H,,
ATCO^I,Atlas Corp. Series I Fixed-to-Floating ,,
ATCOL,Atlas Corp. 7.125% Notes due 2027,,
ATCX,Atlas Technical Consultants Inc.,Consumer Services,Military/Government/Technical
ATEC,Alphatec Holdings Inc.,Health Care,Medical/Dental Instruments
ATEN,A10 Networks Inc.,Technology,EDP Services
ATER,Aterian Inc.,Consumer Durables,Home Furnishings
ATEX,Anterix Inc.,Public Utilities,Telecommunications Equipment
ATGE,Adtalem Global Education Inc.,Miscellaneous,Other Consumer Services
ATH,Athene Holding Ltd.,Finance,Life Insurance
ATH^A,Athene Holding Ltd. Each Representing a 1/1000th Interest in a 6.35% Fixed-to-Floating Rate Perpetual Non-Cumulative Preference Share Series A,,
ATH^B,Athene Holding Ltd. Each Representing a 1/1000th Interest in a 5.625% Fixed Rate Perpetual Non- Cumulative Preference Share Series B par value $1.00 per share,,
ATH^C,Athene Holding Ltd. each representing a 1/1000th Interest in a Share of 6.375% Fixed-Rate Reset Perpetual Non-Cumulative Preference Shares Series C,,
ATH^D,Athene Holding Ltd. Each Representing a 1/1000th Interest in a 4.875% Fixed-Rate Perpetual Non-Cumulative Preference Share Series D,,
